aamma	aamma<Partikel
nuullutilli	nuup<Ledsagemåde<de_selv+LI
nuunniarpunga	nuup+NIAR<Indikativ<jeg
nuuttullu	nuup<Participium<de+LU
nuussimasarpununa	nuup+SIMA=TAR<Indikativ<de+UNA
nuussinnaavit	nuup+SINNAA<Interrogativ<du
nuussagaluarpit	nuup-SSA=GALUAR<Interrogativ<du
nuuttaraluarpulli	nuup+TAR=GALUAR<Indikativ<de+LI
nuuttaraluarpunga	nuup+TAR=GALUAR<Indikativ<jeg
nuuttaraluarnerit	nuup+TAR=GALUAR+NIQ<flertal<Absolut
nuuttarnernulli	nuup+TAR+NIQ<flertal<Terminalis+LI
nuuttartulli	nuup+TAR<Participium<de+LI
oqaaseq	oqaaseq<ental<Absolut
oqaasera	oqaaseq<ental<Absolut<min
oqaatsitut	oqaaseq<ental<Aequalis
oqaatsitulli	oqaaseq<ental<Aequalis+LI
oqaatsitununa	oqaaseq<ental<Aequalis+UNA
oqaasiat	oqaaseq<ental<deres<Absolut
oqaasia	oqaaseq<ental<hans<Absolut
oqaatsimik	oqaaseq<ental<Instrumentalis
oqaatsimillu	oqaaseq<ental<Instrumentalis+LU
oqaatsiminguna	oqaaseq<ental<Instrumentalis+UNA
oqaatsimi	oqaaseq<ental<Lokalis
oqaatsimiuna	oqaaseq<ental<Lokalis+UNA
oqaatsimut	oqaaseq<ental<Terminalis
oqaasiiuna	oqaaseq<flertal<hans<Absolut+UNA
oqaatsinik	oqaaseq<flertal<Instrumentalis
oqaatsinilli	oqaaseq<flertal<Instrumentalis+LI
oqaatsininguna	oqaaseq<flertal<Instrumentalis+UNA
oqaatsini	oqaaseq<flertal<Lokalis
oqaatsiniikkaluarneranuna	oqaaseq<flertal<Lokalis+IP+GALUAR+NIQ<ental<deres+UNA
oqaatsiniilaartarpunga	oqaaseq<flertal<Lokalis+IP-LAAR=TAR<Indikativ<jeg
oqaatsiniillutilli	oqaaseq<flertal<Lokalis+IP<Ledsagemåde<de_selv+LI
oqaatsinili	oqaaseq<flertal<Lokalis+LI
oqaatsinilu	oqaaseq<flertal<Lokalis+LU
oqaatsinut	oqaaseq<flertal<Terminalis
oqaatsinulli	oqaaseq<flertal<Terminalis+LI
oqaatsinununa	oqaaseq<flertal<Terminalis+UNA
oqaasiinnaalli	oqaaseq-INNAQ<ental<deres<Absolut+LI
oqaasilerivit	oqaaseq-LIRI<Interrogativ<du
oqaasilerillutik	oqaaseq-LIRI<Ledsagemåde<de_selv
oqaasermiuni	oqaaseq+MIU<flertal<Lokalis
oqaasermioqarnerlu	oqaaseq+MIU-QAR+NIQ+LU
oqaaserpassuarnununa	oqaaseq+PASSUAQ<flertal<Terminalis+UNA
oqaaseqalaartarlutik	oqaaseq-QAR-LAAR=TAR<Ledsagemåde<de_selv
oqaaseqalaartarlutillu	oqaaseq-QAR-LAAR=TAR<Ledsagemåde<de_selv+LU
oqaaseqarnera	oqaaseq-QAR+NIQ<ental<hans<Absolut
oqaaseqanngitsut	oqaaseq-QAR-NNGIT<Participium<de
oqaaseqassagaluarlutillu	oqaaseq-QAR-SSA=GALUAR<Ledsagemåde<de_selv+LU
oqaasiuppununa	oqaaseq-U<Indikativ<de+UNA
oqaasiuit	oqaaseq-U<Interrogativ<du
oqaasilerineraana	oqaasilerineq<ental<hans<Absolut+UNA
oqaasilerineri	oqaasilerineq<flertal<hans<Absolut
oqaasilerinillilli	oqaasilerineq-LIK<flertal<Relativ+LI
oqaasilerinilerippununa	oqaasilerineq-LIRI<Indikativ<de+UNA
oqaasilerinilerivunga	oqaasilerineq-LIRI<Indikativ<jeg
oqaasilerisoq	oqaasilerisoq<ental<Absolut
oqaasilerisorpassuarni	oqaasilerisoq+PASSUAQ<flertal<Lokalis
oqaasilerisorpassuarniilaartarnerit	oqaasilerisoq+PASSUAQ<flertal<Lokalis+IP-LAAR=TAR+NIQ<flertal<Absolut
oqaasilerisoqalaarlutik	oqaasilerisoq-QAR-LAAR<Ledsagemåde<de_selv
oqaasilerisoqassagaluarlutilli	oqaasilerisoq-QAR-SSA=GALUAR<Ledsagemåde<de_selv+LI
oqaluttuaraluarlutik	oqaluttuar+GALUAR<Ledsagemåde<de_selv
oqaluttuarpulli	oqaluttuar<Indikativ<de+LI
oqaluttuarpungalu	oqaluttuar<Indikativ<jeg+LU
oqaluttuarpit	oqaluttuar<Interrogativ<du
oqaluttualaarpugulli	oqaluttuar-LAAR<Indikativ<vi+LI
oqaluttualaarlutik	oqaluttuar-LAAR<Ledsagemåde<de_selv
oqaluttualaarlutinguna	oqaluttuar-LAAR<Ledsagemåde<de_selv+UNA
oqaluttualaarneq	oqaluttuar-LAAR+NIQ<ental<Absolut
oqaluttualaarnernillu	oqaluttuar-LAAR+NIQ<flertal<Instrumentalis+LU
oqaluttualaartarpungali	oqaluttuar-LAAR=TAR<Indikativ<jeg+LI
oqaluttualaartarneq	oqaluttuar-LAAR=TAR+NIQ<ental<Absolut
oqaluttualaartarneriuna	oqaluttuar-LAAR=TAR+NIQ<flertal<hans<Absolut+UNA
oqaluttualaartarnerni	oqaluttuar-LAAR=TAR+NIQ<flertal<Lokalis
oqaluttualaartartununa	oqaluttuar-LAAR=TAR<Participium<de+UNA
oqaluttuarlutillu	oqaluttuar<Ledsagemåde<de_selv+LU
oqaluttuarlutinguna	oqaluttuar<Ledsagemåde<de_selv+UNA
oqaluttuarniarneq	oqaluttuar+NIAR+NIQ<ental<Absolut
oqaluttuarniarnatik	oqaluttuar+NIAR=NNGIT<Ledsagemåde<de_selv
oqaluttuarniarnatillu	oqaluttuar+NIAR=NNGIT<Ledsagemåde<de_selv+LU
oqaluttuarnerit	oqaluttuar+NIQ<flertal<Absolut
oqaluttuanngilatit	oqaluttuar-NNGIT<Interrogativ<du
oqaluttuarnatik	oqaluttuar-NNGIT<Ledsagemåde<de_selv
oqaluttuarnatinguna	oqaluttuar-NNGIT<Ledsagemåde<de_selv+UNA
oqaluttuannginnerit	oqaluttuar-NNGIT+NIQ<flertal<Absolut
oqaluttuanngitsoq	oqaluttuar-NNGIT<Participium<han
oqaluttuanngitsunga	oqaluttuar-NNGIT<Participium<jeg
oqaluttuartununa	oqaluttuar<Participium<de+UNA
oqaluttuartorlu	oqaluttuar<Participium<han+LU
oqaluttuartunga	oqaluttuar<Participium<jeg
oqaluttuarsimallutik	oqaluttuar+SIMA<Ledsagemåde<de_selv
oqaluttuarsimanerit	oqaluttuar+SIMA+NIQ<flertal<Absolut
oqaluttuarsimanerninguna	oqaluttuar+SIMA+NIQ<flertal<Instrumentalis+UNA
oqaluttuarsimasartununa	oqaluttuar+SIMA=TAR<Participium<de+UNA
oqaluttuassagaluarpunga	oqaluttuar-SSA=GALUAR<Indikativ<jeg
oqaluttuassagaluarpungaana	oqaluttuar-SSA=GALUAR<Indikativ<jeg+UNA
oqaluttuassagaluarpugununa	oqaluttuar-SSA=GALUAR<Indikativ<vi+UNA
oqaluttuassagaluarpit	oqaluttuar-SSA=GALUAR<Interrogativ<du
oqaluttuassagaluarnerinuna	oqaluttuar-SSA=GALUAR+NIQ<flertal<Relativ+UNA
oqaluttuassagaluartoq	oqaluttuar-SSA=GALUAR<Participium<han
oqaluttuassaaq	oqaluttuar-SSA<Indikativ<han
oqaluttuassaangalu	oqaluttuar-SSA<Indikativ<jeg+LU
oqaluttuassavit	oqaluttuar-SSA<Interrogativ<du
oqaluttuassallutik	oqaluttuar-SSA<Ledsagemåde<de_selv
oqaluttuartarlutillu	oqaluttuar+TAR<Ledsagemåde<de_selv+LU
oqaluttuartarnerat	oqaluttuar+TAR+NIQ<ental<deres
oqaluttuartarnerit	oqaluttuar+TAR+NIQ<flertal<Absolut
oqaraluarpoq	oqar+GALUAR<Indikativ<han
oqaraluarpugununa	oqar+GALUAR<Indikativ<vi+UNA
oqaraluarlutik	oqar+GALUAR<Ledsagemåde<de_selv
oqaraluarnermut	oqar+GALUAR+NIQ<ental<Terminalis
oqaraluartunga	oqar+GALUAR<Participium<jeg
oqarpoq	oqar<Indikativ<han
oqarporlu	oqar<Indikativ<han+LU
oqarpugut	oqar<Indikativ<vi
oqarpit	oqar<Interrogativ<du
oqalaarporlu	oqar-LAAR<Indikativ<han+LU
oqalaarpunga	oqar-LAAR<Indikativ<jeg
oqalaarpungaana	oqar-LAAR<Indikativ<jeg+UNA
oqalaarlutik	oqar-LAAR<Ledsagemåde<de_selv
oqalaarlutilli	oqar-LAAR<Ledsagemåde<de_selv+LI
oqalaarnerat	oqar-LAAR+NIQ<ental<deres
oqalaartununa	oqar-LAAR<Participium<de+UNA
oqalaartarporlu	oqar-LAAR=TAR<Indikativ<han+LU
oqalaartarporuna	oqar-LAAR=TAR<Indikativ<han+UNA
oqalaartarpugut	oqar-LAAR=TAR<Indikativ<vi
oqalaartarpit	oqar-LAAR=TAR<Interrogativ<du
oqalaartarlutik	oqar-LAAR=TAR<Ledsagemåde<de_selv
oqalaartarlutilli	oqar-LAAR=TAR<Ledsagemåde<de_selv+LI
oqalaartarnerat	oqar-LAAR=TAR+NIQ<ental<deres
oqalaartarneralli	oqar-LAAR=TAR+NIQ<ental<deres+LI
oqalaartarnermununa	oqar-LAAR=TAR+NIQ<ental<Terminalis+UNA
oqalaartarneriuna	oqar-LAAR=TAR+NIQ<flertal<hans<Absolut+UNA
oqalaartarnernillu	oqar-LAAR=TAR+NIQ<flertal<Instrumentalis+LU
oqalaartartullu	oqar-LAAR=TAR<Participium<de+LU
oqalaartartorli	oqar-LAAR=TAR<Participium<han+LI
oqalaartartunga	oqar-LAAR=TAR<Participium<jeg
oqalaartartungalu	oqar-LAAR=TAR<Participium<jeg+LU
oqalaartartungaana	oqar-LAAR=TAR<Participium<jeg+UNA
oqarlutik	oqar<Ledsagemåde<de_selv
oqarlutinguna	oqar<Ledsagemåde<de_selv+UNA
oqarniarpugut	oqar+NIAR<Indikativ<vi
oqarniarlutik	oqar+NIAR<Ledsagemåde<de_selv
oqarniarnernut	oqar+NIAR+NIQ<flertal<Terminalis
oqarnianngillanuna	oqar+NIAR=NNGIT<Indikativ<de+UNA
oqarnianngilatit	oqar+NIAR=NNGIT<Interrogativ<du
oqarniarnatik	oqar+NIAR=NNGIT<Ledsagemåde<de_selv
oqarniannginnernilu	oqar+NIAR=NNGIT+NIQ<flertal<Lokalis+LU
oqarniannginnerillu	oqar+NIAR=NNGIT+NIQ<flertal<Relativ+LU
oqarnianngitsoruna	oqar+NIAR=NNGIT<Participium<han+UNA
oqarniartoruna	oqar+NIAR<Participium<han+UNA
oqarniartunga	oqar+NIAR<Participium<jeg
oqarnertullu	oqar+NIQ<ental<Aequalis+LU
oqarneralli	oqar+NIQ<ental<deres+LI
oqarneriuna	oqar+NIQ<flertal<hans<Absolut+UNA
oqarnerni	oqar+NIQ<flertal<Lokalis
oqanngilaq	oqar-NNGIT<Indikativ<han
oqanngilatit	oqar-NNGIT<Interrogativ<du
oqarnatilli	oqar-NNGIT<Ledsagemåde<de_selv+LI
oqarnatinguna	oqar-NNGIT<Ledsagemåde<de_selv+UNA
oqannginneq	oqar-NNGIT+NIQ<ental<Absolut
oqannginnermununa	oqar-NNGIT+NIQ<ental<Terminalis+UNA
oqannginneriuna	oqar-NNGIT+NIQ<flertal<hans<Absolut+UNA
oqanngitsunga	oqar-NNGIT<Participium<jeg
oqanngitsungali	oqar-NNGIT<Participium<jeg+LI
oqartunga	oqar<Participium<jeg
oqarsimallutinguna	oqar+SIMA<Ledsagemåde<de_selv+UNA
oqarsimaneri	oqar+SIMA+NIQ<flertal<hans<Absolut
oqarsimasulli	oqar+SIMA<Participium<de+LI
oqarsimasoruna	oqar+SIMA<Participium<han+UNA
oqarsimasarpit	oqar+SIMA=TAR<Interrogativ<du
oqarsimasarlutinguna	oqar+SIMA=TAR<Ledsagemåde<de_selv+UNA
oqarsimasartungali	oqar+SIMA=TAR<Participium<jeg+LI
oqarsinnaallutik	oqar+SINNAA<Ledsagemåde<de_selv
oqarsinnaasunga	oqar+SINNAA<Participium<jeg
oqassagaluarlutik	oqar-SSA=GALUAR<Ledsagemåde<de_selv
oqassagaluarneri	oqar-SSA=GALUAR+NIQ<flertal<hans<Absolut
oqassagaluarnerillu	oqar-SSA=GALUAR+NIQ<flertal<Relativ+LU
oqassagaluartullu	oqar-SSA=GALUAR<Participium<de+LU
oqassagaluartoq	oqar-SSA=GALUAR<Participium<han
oqassagaluartungalu	oqar-SSA=GALUAR<Participium<jeg+LU
oqassaaq	oqar-SSA<Indikativ<han
oqassaangali	oqar-SSA<Indikativ<jeg+LI
oqassaangalu	oqar-SSA<Indikativ<jeg+LU
oqassallutik	oqar-SSA<Ledsagemåde<de_selv
oqassallutilli	oqar-SSA<Ledsagemåde<de_selv+LI
oqassallutillu	oqar-SSA<Ledsagemåde<de_selv+LU
oqassasulli	oqar-SSA<Participium<de+LI
oqassasullu	oqar-SSA<Participium<de+LU
oqassasoq	oqar-SSA<Participium<han
oqassasunga	oqar-SSA<Participium<jeg
oqassasungalu	oqar-SSA<Participium<jeg+LU
oqartaraluarput	oqar+TAR=GALUAR<Indikativ<de
oqartaraluarpit	oqar+TAR=GALUAR<Interrogativ<du
oqartarput	oqar+TAR<Indikativ<de
oqartartorli	oqar+TAR<Participium<han+LI
Paamiut	Paamiut<Absolut
Paamiulli	Paamiut<Absolut+LI
Paamiullu	Paamiut<Absolut+LU
Paamiununa	Paamiut<Absolut+UNA
Paamiunik	Paamiut<Instrumentalis
Paamiunilli	Paamiut<Instrumentalis+LI
Paamiunillu	Paamiut<Instrumentalis+LU
Paamiuninguna	Paamiut<Instrumentalis+UNA
Paamiuni	Paamiut<Lokalis
Paamiunili	Paamiut<Lokalis+LI
Paamiunilu	Paamiut<Lokalis+LU
Paamiuniuna	Paamiut<Lokalis+UNA
Paamiormiuuna	Paamiut+MIU<ental<Absolut+UNA
Paamiormiumik	Paamiut+MIU<ental<Instrumentalis
Paamiormiumi	Paamiut+MIU<ental<Lokalis
Paamiormiumilu	Paamiut+MIU<ental<Lokalis+LU
Paamiormiumiuna	Paamiut+MIU<ental<Lokalis+UNA
Paamiormiumut	Paamiut+MIU<ental<Terminalis
Paamiormiumulli	Paamiut+MIU<ental<Terminalis+LI
Paamiormiunik	Paamiut+MIU<flertal<Instrumentalis
Paamiormiuninguna	Paamiut+MIU<flertal<Instrumentalis+UNA
Paamiormiuni	Paamiut+MIU<flertal<Lokalis
Paamiormiunilu	Paamiut+MIU<flertal<Lokalis+LU
Paamiormiulerigaluarlutinguna	Paamiut+MIU-LIRI+GALUAR<Ledsagemåde<de_selv+UNA
Paamiormiulerivit	Paamiut+MIU-LIRI<Interrogativ<du
Paamiormiulerillutillu	Paamiut+MIU-LIRI<Ledsagemåde<de_selv+LU
Paamiormiulerillutinguna	Paamiut+MIU-LIRI<Ledsagemåde<de_selv+UNA
Paamiormiuleriniarnerali	Paamiut+MIU-LIRI+NIAR+NIQ<ental<hans<Absolut+LI
Paamiormiulerinerat	Paamiut+MIU-LIRI+NIQ<ental<deres
Paamiormiulerisimasulli	Paamiut+MIU-LIRI+SIMA<Participium<de+LI
Paamiormiulerisimasartoq	Paamiut+MIU-LIRI+SIMA=TAR<Participium<han
Paamiormiulerissallutillu	Paamiut+MIU-LIRI-SSA<Ledsagemåde<de_selv+LU
Paamiormiulerisarnerilli	Paamiut+MIU-LIRI+TAR+NIQ<flertal<Absolut+LI
Paamiormiunngorput	Paamiut+MIU-NNGUR<Indikativ<de
Paamiormiunngulaarlutik	Paamiut+MIU-NNGUR-LAAR<Ledsagemåde<de_selv
Paamiormiunngulaartartulli	Paamiut+MIU-NNGUR-LAAR=TAR<Participium<de+LI
Paamiormiunngornatinguna	Paamiut+MIU-NNGUR-NNGIT<Ledsagemåde<de_selv+UNA
Paamiormiunngussagaluarporlu	Paamiut+MIU-NNGUR-SSA=GALUAR<Indikativ<han+LU
Paamiormiunngussagaluarneri	Paamiut+MIU-NNGUR-SSA=GALUAR+NIQ<flertal<hans<Absolut
Paamiormiunngussagaluartoq	Paamiut+MIU-NNGUR-SSA=GALUAR<Participium<han
Paamiormiunngussaagulli	Paamiut+MIU-NNGUR-SSA<Indikativ<vi+LI
Paamiormioqarpoq	Paamiut+MIU-QAR<Indikativ<han
Paamiormioqarporli	Paamiut+MIU-QAR<Indikativ<han+LI
Paamiormioqarporlu	Paamiut+MIU-QAR<Indikativ<han+LU
Paamiormioqarporuna	Paamiut+MIU-QAR<Indikativ<han+UNA
Paamiormioqarneq	Paamiut+MIU-QAR+NIQ
Paamiormioqarnerli	Paamiut+MIU-QAR+NIQ+LI
Paamiormioqarnerlu	Paamiut+MIU-QAR+NIQ+LU
Paamiormioqarneruna	Paamiut+MIU-QAR+NIQ+UNA
Paamiormioqartoq	Paamiut+MIU-QAR<Participium<han
Paamiormioqartorli	Paamiut+MIU-QAR<Participium<han+LI
Paamiormioqartorlu	Paamiut+MIU-QAR<Participium<han+LU
Paamiormioqartoruna	Paamiut+MIU-QAR<Participium<han+UNA
Paamiormiuugaluarlutik	Paamiut+MIU-U+GALUAR<Ledsagemåde<de_selv
Paamiormiuugaluarneri	Paamiut+MIU-U+GALUAR+NIQ<flertal<hans<Absolut
Paamiormiuuvungaana	Paamiut+MIU-U<Indikativ<jeg+UNA
Paamiormiuuvugulli	Paamiut+MIU-U<Indikativ<vi+LI
Paamiormiuuvugununa	Paamiut+MIU-U<Indikativ<vi+UNA
Paamiormiuuit	Paamiut+MIU-U<Interrogativ<du
Paamiormiuulaarlutilli	Paamiut+MIU-U-LAAR<Ledsagemåde<de_selv+LI
Paamiormiuulaarlutillu	Paamiut+MIU-U-LAAR<Ledsagemåde<de_selv+LU
Paamiormiuulaarneraana	Paamiut+MIU-U-LAAR+NIQ<ental<hans<Absolut+UNA
Paamiormiuulaartartungali	Paamiut+MIU-U-LAAR=TAR<Participium<jeg+LI
Paamiormiuullutik	Paamiut+MIU-U<Ledsagemåde<de_selv
Paamiormiuullutilli	Paamiut+MIU-U<Ledsagemåde<de_selv+LI
Paamiormiuullutillu	Paamiut+MIU-U<Ledsagemåde<de_selv+LU
Paamiormiuuniarpugulli	Paamiut+MIU-U+NIAR<Indikativ<vi+LI
Paamiormiuuniarpit	Paamiut+MIU-U+NIAR<Interrogativ<du
Paamiormiuuniarnatillu	Paamiut+MIU-U+NIAR=NNGIT<Ledsagemåde<de_selv+LU
Paamiormiuunianngitsullu	Paamiut+MIU-U+NIAR=NNGIT<Participium<de+LU
Paamiormiuunernununa	Paamiut+MIU-U+NIQ<flertal<Terminalis+UNA
Paamiormiuunnginnera	Paamiut+MIU-U-NNGIT+NIQ<ental<hans<Absolut
Paamiormiuusorli	Paamiut+MIU-U<Participium<han+LI
Paamiormiuusunga	Paamiut+MIU-U<Participium<jeg
Paamiormiuusungalu	Paamiut+MIU-U<Participium<jeg+LU
Paamiormiuusimavit	Paamiut+MIU-U+SIMA<Interrogativ<du
Paamiormiuusimanerit	Paamiut+MIU-U+SIMA+NIQ<flertal<Absolut
Paamiormiuusimanerit	Paamiut+MIU-U+SIMA+NIQ<flertal<Relativ
Paamiormiuusimasorlu	Paamiut+MIU-U+SIMA<Participium<han+LU
Paamiormiuusimasarporlu	Paamiut+MIU-U+SIMA=TAR<Indikativ<han+LU
Paamiormiuusimasarpugut	Paamiut+MIU-U+SIMA=TAR<Indikativ<vi
Paamiormiuusinnaavit	Paamiut+MIU-U+SINNAA<Interrogativ<du
Paamiormiuussagaluarnerillu	Paamiut+MIU-U-SSA=GALUAR+NIQ<flertal<Absolut+LU
Paamiormiuussallutilli	Paamiut+MIU-U-SSA<Ledsagemåde<de_selv+LI
Paamiormiuussasulli	Paamiut+MIU-U-SSA<Participium<de+LI
Paamiormiuussasununa	Paamiut+MIU-U-SSA<Participium<de+UNA
Paamiormiuusaraluarpugullu	Paamiut+MIU-U+TAR=GALUAR<Indikativ<vi+LU
Paamiormiuusaraluarneralli	Paamiut+MIU-U+TAR=GALUAR+NIQ<ental<deres+LI
Paamiormiuusaraluartorlu	Paamiut+MIU-U+TAR=GALUAR<Participium<han+LU
piariilaarporuna	piareer-LAAR<Indikativ<han+UNA
piariilaarpit	piareer-LAAR<Interrogativ<du
piariilaarlutillu	piareer-LAAR<Ledsagemåde<de_selv+LU
piariilaarnerilli	piareer-LAAR+NIQ<flertal<Absolut+LI
piariilaartut	piareer-LAAR<Participium<de
piariilaartarporlu	piareer-LAAR=TAR<Indikativ<han+LU
piareerlutilli	piareer<Ledsagemåde<de_selv+LI
piareerniarpugullu	piareer+NIAR<Indikativ<vi+LU
piareerniarnatik	piareer+NIAR=NNGIT<Ledsagemåde<de_selv
piareernernununa	piareer+NIQ<flertal<Terminalis+UNA
piariinngilagununa	piareer-NNGIT<Indikativ<vi+UNA
piariinnginnerit	piareer-NNGIT+NIQ<flertal<Relativ
piariissagaluarneralli	piareer-SSA=GALUAR+NIQ<ental<deres+LI
piariissapput	piareer-SSA<Indikativ<de
piariissaangali	piareer-SSA<Indikativ<jeg+LI
piareertaraluarlutinguna	piareer+TAR=GALUAR<Ledsagemåde<de_selv+UNA
piareertaraluartunga	piareer+TAR=GALUAR<Participium<jeg
piareertarpunga	piareer+TAR<Indikativ<jeg
pigaluartigit	pi+GALUAR<Imperativ<ViDem
pigaluarpaat	pi+GALUAR<Indikativ<DeHam
pigaluarpakka	pi+GALUAR<Indikativ<JegDem
pigaluarpiuk	pi+GALUAR<Interrogativ<DuHam
pitigit	pi<Imperativ<ViDem
pitigilli	pi<Imperativ<ViDem+LI
pitigillu	pi<Imperativ<ViDem+LU
pivakka	pi<Indikativ<JegDem
pivakkalu	pi<Indikativ<JegDem+LU
pivassi	pi<Indikativ<JegJer
pivagut	pi<Indikativ<ViDem
piviuk	pi<Interrogativ<DuHam
pilaartigit	pi-LAAR<Imperativ<ViDem
pilaartigillu	pi-LAAR<Imperativ<ViDem+LU
pilaartiginuna	pi-LAAR<Imperativ<ViDem+UNA
pilaarpaat	pi-LAAR<Indikativ<DeHam
pilaarpaa	pi-LAAR<Indikativ<HanHam
pilaarpakkalu	pi-LAAR<Indikativ<JegDem+LU
pilaarpakkaana	pi-LAAR<Indikativ<JegDem+UNA
pilaarpassi	pi-LAAR<Indikativ<JegJer
pilaarpassiuna	pi-LAAR<Indikativ<JegJer+UNA
pilaarpiuk	pi-LAAR<Interrogativ<DuHam
pilaartartigit	pi-LAAR=TAR<Imperativ<ViDem
pilaartartigilli	pi-LAAR=TAR<Imperativ<ViDem+LI
pilaartartigillu	pi-LAAR=TAR<Imperativ<ViDem+LU
pilaartartiginuna	pi-LAAR=TAR<Imperativ<ViDem+UNA
pilaartarpaat	pi-LAAR=TAR<Indikativ<DeHam
pilaartarpaannga	pi-LAAR=TAR<Indikativ<DeMig
pilaartarpaanngali	pi-LAAR=TAR<Indikativ<DeMig+LI
pilaartarpaa	pi-LAAR=TAR<Indikativ<HanHam
pilaartarpakka	pi-LAAR=TAR<Indikativ<JegDem
pilaartarpiuk	pi-LAAR=TAR<Interrogativ<DuHam
pingasulileriniarnatik	pingasut-LIK-LIRI+NIAR=NNGIT<Ledsagemåde<de_selv
pingasulilerisimavit	pingasut-LIK-LIRI+SIMA<Interrogativ<du
pingasuleqarsimavit	pingasut-LIK-QAR+SIMA<Interrogativ<du
pingasuliunerlu	pingasut-LIK-U+NIQ<ental<Absolut+LU
pingasunngunngitsungaana	pingasut-NNGUR-NNGIT<Participium<jeg+UNA
pingasunngussallutilli	pingasut-NNGUR-SSA<Ledsagemåde<de_selv+LI
pingasunilli	pingasut<Talord<Instrumentalis+LI
piniartigit	pi+NIAR<Imperativ<ViDem
piniartigillu	pi+NIAR<Imperativ<ViDem+LU
piniarpaanuna	pi+NIAR<Indikativ<DeHam+UNA
piniarpiuk	pi+NIAR<Interrogativ<DuHam
pinianngilaat	pi+NIAR=NNGIT<Indikativ<DeHam
pinianngilaannga	pi+NIAR=NNGIT<Indikativ<DeMig
pinianngilaanngali	pi+NIAR=NNGIT<Indikativ<DeMig+LI
pinianngilaana	pi+NIAR=NNGIT<Indikativ<HanHam+UNA
pinianngilakka	pi+NIAR=NNGIT<Indikativ<JegDem
pinianngilassi	pi+NIAR=NNGIT<Indikativ<JegJer
pinianngilagulli	pi+NIAR=NNGIT<Indikativ<ViDem+LI
pinianngiliuk	pi+NIAR=NNGIT<Interrogativ<DuHam
pinngilaat	pi-NNGIT<Indikativ<DeHam
pinngilaalli	pi-NNGIT<Indikativ<DeHam+LI
pinngilakka	pi-NNGIT<Indikativ<JegDem
pinngilassi	pi-NNGIT<Indikativ<JegJer
pinngiliuk	pi-NNGIT<Interrogativ<DuHam
pisimatigit	pi+SIMA<Imperativ<ViDem
pisimatigillu	pi+SIMA<Imperativ<ViDem+LU
pisimavaannga	pi+SIMA<Indikativ<DeMig
pisimavaa	pi+SIMA<Indikativ<HanHam
pisimavaali	pi+SIMA<Indikativ<HanHam+LI
pisimavaana	pi+SIMA<Indikativ<HanHam+UNA
pisimavagut	pi+SIMA<Indikativ<ViDem
pisimavagununa	pi+SIMA<Indikativ<ViDem+UNA
pisimasartigit	pi+SIMA=TAR<Imperativ<ViDem
pisimasartiginuna	pi+SIMA=TAR<Imperativ<ViDem+UNA
pisimasarpaannga	pi+SIMA=TAR<Indikativ<DeMig
pisimasarpakkali	pi+SIMA=TAR<Indikativ<JegDem+LI
pisimasarpassi	pi+SIMA=TAR<Indikativ<JegJer
pisimasarpassili	pi+SIMA=TAR<Indikativ<JegJer+LI
pisimasarpagulli	pi+SIMA=TAR<Indikativ<ViDem+LI
pisimasarpiuk	pi+SIMA=TAR<Interrogativ<DuHam
pisinnaatigit	pi+SINNAA<Imperativ<ViDem
pisinnaatigilli	pi+SINNAA<Imperativ<ViDem+LI
pisinnaatigillu	pi+SINNAA<Imperativ<ViDem+LU
pisinnaatiginuna	pi+SINNAA<Imperativ<ViDem+UNA
pisinnaavakka	pi+SINNAA<Indikativ<JegDem
pissagaluartigit	pi-SSA=GALUAR<Imperativ<ViDem
pissagaluartigilli	pi-SSA=GALUAR<Imperativ<ViDem+LI
pissagaluartigillu	pi-SSA=GALUAR<Imperativ<ViDem+LU
pissagaluartiginuna	pi-SSA=GALUAR<Imperativ<ViDem+UNA
pissagaluarpaat	pi-SSA=GALUAR<Indikativ<DeHam
pissagaluarpaanuna	pi-SSA=GALUAR<Indikativ<DeHam+UNA
pissagaluarpakka	pi-SSA=GALUAR<Indikativ<JegDem
pissagaluarpiuk	pi-SSA=GALUAR<Interrogativ<DuHam
pissatigilli	pi-SSA<Imperativ<ViDem+LI
pissatiginuna	pi-SSA<Imperativ<ViDem+UNA
pissavakka	pi-SSA<Indikativ<JegDem
pisaraluartigit	pi+TAR=GALUAR<Imperativ<ViDem
pisaraluartigilli	pi+TAR=GALUAR<Imperativ<ViDem+LI
pisaraluartiginuna	pi+TAR=GALUAR<Imperativ<ViDem+UNA
pisaraluarpaannga	pi+TAR=GALUAR<Indikativ<DeMig
pisaraluarpaalu	pi+TAR=GALUAR<Indikativ<HanHam+LU
pisaraluarpakka	pi+TAR=GALUAR<Indikativ<JegDem
pisaraluarpassilu	pi+TAR=GALUAR<Indikativ<JegJer+LU
pisaraluarpiuk	pi+TAR=GALUAR<Interrogativ<DuHam
pisartigit	pi+TAR<Imperativ<ViDem
pisartigillu	pi+TAR<Imperativ<ViDem+LU
pisartiginuna	pi+TAR<Imperativ<ViDem+UNA
pisarpaannga	pi+TAR<Indikativ<DeMig
pisarpassi	pi+TAR<Indikativ<JegJer
pisarpassili	pi+TAR<Indikativ<JegJer+LI
pisarpiuk	pi+TAR<Interrogativ<DuHam
qallunaaq	qallunaaq<ental<Absolut
qallunaarli	qallunaaq<ental<Absolut+LI
