aamma	aamma<Partikel
oqassagaluarnernulli	oqar-SSA=GALUAR+NIQ<flertal<Terminalis+LI
oqassagaluartunga	oqar-SSA=GALUAR<Participium<jeg
oqassagaluartungali	oqar-SSA=GALUAR<Participium<jeg+LI
oqassagaluartungalu	oqar-SSA=GALUAR<Participium<jeg+LU
oqassavoq	oqar-SSA<Indikativ<han
oqassavunga	oqar-SSA<Indikativ<jeg
oqassavugut	oqar-SSA<Indikativ<vi
oqassavit	oqar-SSA<Interrogativ<du
oqassanerli	oqar-SSA+NIQ<ental<Absolut+LI
oqassaneralli	oqar-SSA+NIQ<ental<deres<Absolut+LI
oqassanerit	oqar-SSA+NIQ<flertal<Relativ
oqassasunga	oqar-SSA<Participium<jeg
oqassasungali	oqar-SSA<Participium<jeg+LI
oqartaraluarpunga	oqar+TAR=GALUAR<Indikativ<jeg
oqartaraluarnerit	oqar+TAR=GALUAR+NIQ<flertal<Relativ
oqartaraluarnerilli	oqar+TAR=GALUAR+NIQ<flertal<Relativ+LI
oqartaraluartungali	oqar+TAR=GALUAR<Participium<jeg+LI
oqartarpungalu	oqar+TAR<Indikativ<jeg+LU
oqartarnerillu	oqar+TAR+NIQ<flertal<Relativ+LU
oqartassanerat	oqar+TAR=SSA+NIQ<ental<deres<Absolut
Paamiut	Paamiut<Absolut
Paamiulli	Paamiut<Absolut+LI
Paamiullu	Paamiut<Absolut+LU
Paamiunik	Paamiut<Instrumentalis
Paamiunilli	Paamiut<Instrumentalis+LI
Paamiunillu	Paamiut<Instrumentalis+LU
Paamiuni	Paamiut<Lokalis
Paamiunili	Paamiut<Lokalis+LI
Paamiunilu	Paamiut<Lokalis+LU
Paamiormiu	Paamiut+MIU<ental<Absolut
Paamiormiumik	Paamiut+MIU<ental<Instrumentalis
Paamiormiumilli	Paamiut+MIU<ental<Instrumentalis+LI
Paamiormiumi	Paamiut+MIU<ental<Lokalis
Paamiormiunik	Paamiut+MIU<flertal<Instrumentalis
Paamiormiunilli	Paamiut+MIU<flertal<Instrumentalis+LI
Paamiormiuni	Paamiut+MIU<flertal<Lokalis
Paamiormiunullu	Paamiut+MIU<flertal<Terminalis+LU
Paamiormiulerilaarpoq	Paamiut+MIU-LIRI-LAAR<Indikativ<han
Paamiormiulerineq	Paamiut+MIU-LIRI+NIQ<ental<Absolut
Paamiormiulerisunga	Paamiut+MIU-LIRI<Participium<jeg
Paamiormiulerisimavunga	Paamiut+MIU-LIRI+SIMA<Indikativ<jeg
Paamiormiulerisimavit	Paamiut+MIU-LIRI+SIMA<Interrogativ<du
Paamiormiulerisimanerni	Paamiut+MIU-LIRI+SIMA+NIQ<flertal<Lokalis
Paamiormiulerisimasarpit	Paamiut+MIU-LIRI+SIMA=TAR<Interrogativ<du
Paamiormiulerissagaluarpit	Paamiut+MIU-LIRI-SSA=GALUAR<Interrogativ<du
Paamiormiulerissagaluarneq	Paamiut+MIU-LIRI-SSA=GALUAR+NIQ<ental<Absolut
Paamiormiulerissasungali	Paamiut+MIU-LIRI-SSA<Participium<jeg+LI
Paamiormiulerisaraluarporli	Paamiut+MIU-LIRI+TAR=GALUAR<Indikativ<han+LI
Paamiormiulerisartungali	Paamiut+MIU-LIRI+TAR<Participium<jeg+LI
Paamiormiulerisassagaluarpugut	Paamiut+MIU-LIRI+TAR=SSA=GALUAR<Indikativ<vi
Paamiormiulerisassavit	Paamiut+MIU-LIRI+TAR=SSA<Interrogativ<du
Paamiormiulerisassasungali	Paamiut+MIU-LIRI+TAR=SSA<Participium<jeg+LI
Paamiormiunngorpugullu	Paamiut+MIU-NNGUR<Indikativ<vi+LU
Paamiormiunngulaarpunga	Paamiut+MIU-NNGUR-LAAR<Indikativ<jeg
Paamiormiunngortunga	Paamiut+MIU-NNGUR<Participium<jeg
Paamiormiunngorsimasartunga	Paamiut+MIU-NNGUR+SIMA=TAR<Participium<jeg
Paamiormiunngussavit	Paamiut+MIU-NNGUR-SSA<Interrogativ<du
Paamiormioqarpoq	Paamiut+MIU-QAR<Indikativ<han
Paamiormioqarporli	Paamiut+MIU-QAR<Indikativ<han+LI
Paamiormioqarporlu	Paamiut+MIU-QAR<Indikativ<han+LU
Paamiormioqarneq	Paamiut+MIU-QAR+NIQ
Paamiormioqarnerli	Paamiut+MIU-QAR+NIQ+LI
Paamiormioqarnerlu	Paamiut+MIU-QAR+NIQ+LU
Paamiormiuugaluarporli	Paamiut+MIU-U+GALUAR<Indikativ<han+LI
Paamiormiuugaluarnertut	Paamiut+MIU-U+GALUAR+NIQ<ental<Aequalis
Paamiormiuugaluarnertullu	Paamiut+MIU-U+GALUAR+NIQ<ental<Aequalis+LU
Paamiormiuugaluartunga	Paamiut+MIU-U+GALUAR<Participium<jeg
Paamiormiuuvorli	Paamiut+MIU-U<Indikativ<han+LI
Paamiormiuuvunga	Paamiut+MIU-U<Indikativ<jeg
Paamiormiuuvugullu	Paamiut+MIU-U<Indikativ<vi+LU
Paamiormiuuit	Paamiut+MIU-U<Interrogativ<du
Paamiormiuulaarpugut	Paamiut+MIU-U-LAAR<Indikativ<vi
Paamiormiuulaartarpungali	Paamiut+MIU-U-LAAR=TAR<Indikativ<jeg+LI
Paamiormiuulaartarneq	Paamiut+MIU-U-LAAR=TAR+NIQ<ental<Absolut
Paamiormiuulaartarnernik	Paamiut+MIU-U-LAAR=TAR+NIQ<flertal<Instrumentalis
Paamiormiuulaartarnernilli	Paamiut+MIU-U-LAAR=TAR+NIQ<flertal<Instrumentalis+LI
Paamiormiuulaartartungalu	Paamiut+MIU-U-LAAR=TAR<Participium<jeg+LU
Paamiormiuunerat	Paamiut+MIU-U+NIQ<ental<deres<Absolut
Paamiormiuunerallu	Paamiut+MIU-U+NIQ<ental<deres<Absolut+LU
Paamiormiuunernik	Paamiut+MIU-U+NIQ<flertal<Instrumentalis
Paamiormiuunernilu	Paamiut+MIU-U+NIQ<flertal<Lokalis+LU
Paamiormiuusunga	Paamiut+MIU-U<Participium<jeg
Paamiormiuusimavugut	Paamiut+MIU-U+SIMA<Indikativ<vi
Paamiormiuusimasunga	Paamiut+MIU-U+SIMA<Participium<jeg
Paamiormiuusimasarnerit	Paamiut+MIU-U+SIMA=TAR+NIQ<flertal<Relativ
Paamiormiuussagaluarpit	Paamiut+MIU-U-SSA=GALUAR<Interrogativ<du
Paamiormiuussavunga	Paamiut+MIU-U-SSA<Indikativ<jeg
Paamiormiuussasunga	Paamiut+MIU-U-SSA<Participium<jeg
Paamiormiuussasungalu	Paamiut+MIU-U-SSA<Participium<jeg+LU
Paamiormiuusaraluarpungali	Paamiut+MIU-U+TAR=GALUAR<Indikativ<jeg+LI
Paamiormiuusaraluarpungalu	Paamiut+MIU-U+TAR=GALUAR<Indikativ<jeg+LU
Paamiormiuusaraluarpit	Paamiut+MIU-U+TAR=GALUAR<Interrogativ<du
Paamiormiuusaraluartungali	Paamiut+MIU-U+TAR=GALUAR<Participium<jeg+LI
Paamiormiuusarpugulli	Paamiut+MIU-U+TAR<Indikativ<vi+LI
Paamiormiuusarnernilli	Paamiut+MIU-U+TAR+NIQ<flertal<Instrumentalis+LI
Paamiormiuusarnernut	Paamiut+MIU-U+TAR+NIQ<flertal<Terminalis
Paamiormiuusassagaluartungali	Paamiut+MIU-U+TAR=SSA=GALUAR<Participium<jeg+LI
Paamiormiuusassagaluartungalu	Paamiut+MIU-U+TAR=SSA=GALUAR<Participium<jeg+LU
Paamiormiuusassanerat	Paamiut+MIU-U+TAR=SSA+NIQ<ental<deres<Absolut
piareeraluarpit	piareer+GALUAR<Interrogativ<du
piariilaartunga	piareer-LAAR<Participium<jeg
piariilaartungalu	piareer-LAAR<Participium<jeg+LU
piariilaartarnerillu	piareer-LAAR=TAR+NIQ<flertal<Absolut+LU
piariilaartartunga	piareer-LAAR=TAR<Participium<jeg
piareersimasarnerat	piareer+SIMA=TAR+NIQ<ental<deres<Absolut
piareersimasarnernik	piareer+SIMA=TAR+NIQ<flertal<Instrumentalis
piareersimasartungali	piareer+SIMA=TAR<Participium<jeg+LI
piariissasunga	piareer-SSA<Participium<jeg
piareertaraluartungali	piareer+TAR=GALUAR<Participium<jeg+LI
pigaluarpaalli	pi+GALUAR<Indikativ<DeHam+LI
pigaluarpaallu	pi+GALUAR<Indikativ<DeHam+LU
pigaluarpaannga	pi+GALUAR<Indikativ<DeMig
pigaluarpaa	pi+GALUAR<Indikativ<HanHam
pigaluarpaali	pi+GALUAR<Indikativ<HanHam+LI
pigaluarpaalu	pi+GALUAR<Indikativ<HanHam+LU
pigaluarpassi	pi+GALUAR<Indikativ<JegJer
pigaluarpassilu	pi+GALUAR<Indikativ<JegJer+LU
pigaluarpiuk	pi+GALUAR<Interrogativ<DuHam
pivaat	pi<Indikativ<DeHam
pivaannga	pi<Indikativ<DeMig
pivaanngali	pi<Indikativ<DeMig+LI
pivaa	pi<Indikativ<HanHam
pivassi	pi<Indikativ<JegJer
pivassili	pi<Indikativ<JegJer+LI
piviuk	pi<Interrogativ<DuHam
pilaarpaannga	pi-LAAR<Indikativ<DeMig
pilaarpaa	pi-LAAR<Indikativ<HanHam
pilaarpaalu	pi-LAAR<Indikativ<HanHam+LU
pilaarpassili	pi-LAAR<Indikativ<JegJer+LI
pilaarpassilu	pi-LAAR<Indikativ<JegJer+LU
pilaarpiuk	pi-LAAR<Interrogativ<DuHam
pilaartarpaat	pi-LAAR=TAR<Indikativ<DeHam
pilaartarpaalli	pi-LAAR=TAR<Indikativ<DeHam+LI
pilaartarpaallu	pi-LAAR=TAR<Indikativ<DeHam+LU
pilaartarpaannga	pi-LAAR=TAR<Indikativ<DeMig
pilaartarpaa	pi-LAAR=TAR<Indikativ<HanHam
pilaartarpaalu	pi-LAAR=TAR<Indikativ<HanHam+LU
pilaartarpassi	pi-LAAR=TAR<Indikativ<JegJer
pilaartarpassili	pi-LAAR=TAR<Indikativ<JegJer+LI
pilaartarpassilu	pi-LAAR=TAR<Indikativ<JegJer+LU
pilaartarpiuk	pi-LAAR=TAR<Interrogativ<DuHam
pisimavaat	pi+SIMA<Indikativ<DeHam
pisimavaannga	pi+SIMA<Indikativ<DeMig
pisimavaanngali	pi+SIMA<Indikativ<DeMig+LI
pisimavaanngalu	pi+SIMA<Indikativ<DeMig+LU
pisimavaa	pi+SIMA<Indikativ<HanHam
pisimavassili	pi+SIMA<Indikativ<JegJer+LI
pisimavassilu	pi+SIMA<Indikativ<JegJer+LU
pisimaviuk	pi+SIMA<Interrogativ<DuHam
pisimasarpaat	pi+SIMA=TAR<Indikativ<DeHam
pisimasarpaannga	pi+SIMA=TAR<Indikativ<DeMig
pisimasarpaa	pi+SIMA=TAR<Indikativ<HanHam
pisimasarpassi	pi+SIMA=TAR<Indikativ<JegJer
pisimasarpassili	pi+SIMA=TAR<Indikativ<JegJer+LI
pisimasarpiuk	pi+SIMA=TAR<Interrogativ<DuHam
pissagaluarpaalli	pi-SSA=GALUAR<Indikativ<DeHam+LI
pissagaluarpaallu	pi-SSA=GALUAR<Indikativ<DeHam+LU
pissagaluarpaanngalu	pi-SSA=GALUAR<Indikativ<DeMig+LU
pissagaluarpaa	pi-SSA=GALUAR<Indikativ<HanHam
pissagaluarpaali	pi-SSA=GALUAR<Indikativ<HanHam+LI
pissagaluarpassi	pi-SSA=GALUAR<Indikativ<JegJer
pissagaluarpiuk	pi-SSA=GALUAR<Interrogativ<DuHam
pissavaat	pi-SSA<Indikativ<DeHam
pissavaanngalu	pi-SSA<Indikativ<DeMig+LU
pissavaa	pi-SSA<Indikativ<HanHam
pissavaali	pi-SSA<Indikativ<HanHam+LI
pissavassi	pi-SSA<Indikativ<JegJer
pissaviuk	pi-SSA<Interrogativ<DuHam
pisaraluarpaat	pi+TAR=GALUAR<Indikativ<DeHam
pisaraluarpaa	pi+TAR=GALUAR<Indikativ<HanHam
pisaraluarpassi	pi+TAR=GALUAR<Indikativ<JegJer
pisaraluarpassili	pi+TAR=GALUAR<Indikativ<JegJer+LI
pisaraluarpiuk	pi+TAR=GALUAR<Interrogativ<DuHam
pisarpaat	pi+TAR<Indikativ<DeHam
pisarpaannga	pi+TAR<Indikativ<DeMig
pisarpaanngali	pi+TAR<Indikativ<DeMig+LI
pisarpaa	pi+TAR<Indikativ<HanHam
pisarpassi	pi+TAR<Indikativ<JegJer
pisarpiuk	pi+TAR<Interrogativ<DuHam
pisassagaluarpaat	pi+TAR=SSA=GALUAR<Indikativ<DeHam
pisassagaluarpaanngali	pi+TAR=SSA=GALUAR<Indikativ<DeMig+LI
pisassagaluarpaanngalu	pi+TAR=SSA=GALUAR<Indikativ<DeMig+LU
pisassagaluarpaalu	pi+TAR=SSA=GALUAR<Indikativ<HanHam+LU
pisassagaluarpassi	pi+TAR=SSA=GALUAR<Indikativ<JegJer
pisassagaluarpassili	pi+TAR=SSA=GALUAR<Indikativ<JegJer+LI
pisassagaluarpiuk	pi+TAR=SSA=GALUAR<Interrogativ<DuHam
pisassavaannga	pi+TAR=SSA<Indikativ<DeMig
pisassavaa	pi+TAR=SSA<Indikativ<HanHam
pisassavassi	pi+TAR=SSA<Indikativ<JegJer
pisassaviuk	pi+TAR=SSA<Interrogativ<DuHam
qallunaaq	qallunaaq<ental>Absolut
qallunaarli	qallunaaq<ental>Absolut+LI
qallunaarlu	qallunaaq<ental>Absolut+LU
qallunaamilli	qallunaaq<ental<Instrumentalis+LI
qallunaamut	qallunaaq<ental<Terminalis
qallunaanik	qallunaaq<flertal<Instrumentalis
qallunaanilli	qallunaaq<flertal<Instrumentalis+LI
qallunaanilu	qallunaaq<flertal<Lokalis+LU
qallunaanulli	qallunaaq<flertal<Terminalis+LI
qallunaanullu	qallunaaq<flertal<Terminalis+LU
qallunaannaallu	qallunaaq-INNAQ<flertal<Absolut+LU
qallunaannarnilu	qallunaaq-INNAQ<flertal<Lokalis+LU
qallunaannaqalaartarnerit	qallunaaq-INNAQ-QAR-LAAR=TAR+NIQ<flertal<Absolut
qallunaannaqassanerillu	qallunaaq-INNAQ-QAR-SSA+NIQ<flertal<Absolut+LU
qallunaalilli	qallunaaq-LIK<ental<Absolut+LI
qallunaalillu	qallunaaq-LIK<ental<Absolut+LU
qallunaalittut	qallunaaq-LIK<ental<Aequalis
qallunaalittulli	qallunaaq-LIK<ental<Aequalis+LI
qallunaallit	qallunaaq-LIK<flertal<Relativ
qallunaallilli	qallunaaq-LIK<flertal<Relativ+LI
qallunaalinnulli	qallunaaq-LIK<flertal<Terminalis+LI
qallunaalilerisunga	qallunaaq-LIK-LIRI<Participium<jeg
qallunaanngulaarneq	qallunaaq-NNGUR-LAAR+NIQ
qallunaanngulaartarporli	qallunaaq-NNGUR-LAAR=TAR<Indikativ<han+LI
qallunaanngulaartarneq	qallunaaq-NNGUR-LAAR=TAR+NIQ
qallunaanngussagaluarporlu	qallunaaq-NNGUR-SSA=GALUAR<Indikativ<han+LU
qallunaanngussavorlu	qallunaaq-NNGUR-SSA<Indikativ<han+LU
qallunaanngortaraluarnerlu	qallunaaq-NNGUR+TAR=GALUAR+NIQ+LU
qallunaanngortassagaluarporlu	qallunaaq-NNGUR+TAR=SSA=GALUAR<Indikativ<han+LU
qallunaarpassuit	qallunaaq+PASSUAQ<flertal<Absolut
qallunaarpassuillu	qallunaaq+PASSUAQ<flertal<Absolut+LU
qallunaarpassuarnik	qallunaaq+PASSUAQ<flertal<Instrumentalis
qallunaarpassuarnilli	qallunaaq+PASSUAQ<flertal<Instrumentalis+LI
qallunaarpassuarnillu	qallunaaq+PASSUAQ<flertal<Instrumentalis+LU
qallunaarpassuarni	qallunaaq+PASSUAQ<flertal<Lokalis
qallunaarpassuarnili	qallunaaq+PASSUAQ<flertal<Lokalis+LI
qallunaarpassuarnulli	qallunaaq+PASSUAQ<flertal<Terminalis+LI
qallunaarpassuarnullu	qallunaaq+PASSUAQ<flertal<Terminalis+LU
qallunaaqalaarneq	qallunaaq-QAR-LAAR+NIQ
qallunaaqalaartarnerli	qallunaaq-QAR-LAAR=TAR+NIQ+LI
qallunaaqarneq	qallunaaq-QAR+NIQ
qallunaaqassagaluarpoq	qallunaaq-QAR-SSA=GALUAR<Indikativ<han
qallunaaqassanerli	qallunaaq-QAR-SSA+NIQ+LI
qallunaaqartaraluarporlu	qallunaaq-QAR+TAR=GALUAR<Indikativ<han+LU
qallunaajugaluarnermut	qallunaaq-U+GALUAR+NIQ<ental<Terminalis
qallunaajuvunga	qallunaaq-U<Indikativ<jeg
qallunaajulaartarnernut	qallunaaq-U-LAAR=TAR+NIQ<flertal<Terminalis
qallunaajusimaneq	qallunaaq-U+SIMA+NIQ<ental<Absolut
qallunaajusimasarnerat	qallunaaq-U+SIMA=TAR+NIQ<ental<deres<Absolut
qallunaajusimasartunga	qallunaaq-U+SIMA=TAR<Participium<jeg
qallunaajusarneq	qallunaaq-U+TAR+NIQ<ental<Absolut
Qaqortoq	Qaqortoq<Absolut
Qaqortorli	Qaqortoq<Absolut+LI
Qaqortorlu	Qaqortoq<Absolut+LU
Qaqortumik	Qaqortoq<Instrumentalis
Qaqortumilli	Qaqortoq<Instrumentalis+LI
Qaqortumillu	Qaqortoq<Instrumentalis+LU
Qaqortumi	Qaqortoq<Lokalis
Qaqortumili	Qaqortoq<Lokalis+LI
Qaqortumilu	Qaqortoq<Lokalis+LU
Qaqortormiumili	Qaqortoq+MIU<ental<Lokalis+LI
Qaqortormiunilli	Qaqortoq+MIU<flertal<Instrumentalis+LI
Qaqortormiunili	Qaqortoq+MIU<flertal<Lokalis+LI
Qaqortormiunngussagaluarporlu	Qaqortoq+MIU-NNGUR-SSA=GALUAR<Indikativ<han+LU
Qaqortormiunngussasungali	Qaqortoq+MIU-NNGUR-SSA<Participium<jeg+LI
Qaqortormioqarporli	Qaqortoq+MIU-QAR<Indikativ<han+LI
Qaqortormioqarporlu	Qaqortoq+MIU-QAR<Indikativ<han+LU
Qaqortormioqarnerli	Qaqortoq+MIU-QAR+NIQ+LI
Qaqortormioqarnerlu	Qaqortoq+MIU-QAR+NIQ+LU
Qaqortormiuulaarnerit	Qaqortoq+MIU-U-LAAR+NIQ<flertal<Relativ
Qaqortormiuulaartarpit	Qaqortoq+MIU-U-LAAR=TAR<Interrogativ<du
Qaqortormiuunerat	Qaqortoq+MIU-U+NIQ<ental<deres<Absolut
Qaqortormiuunerit	Qaqortoq+MIU-U+NIQ<flertal<Absolut
Qaqortormiuusimasarpunga	Qaqortoq+MIU-U+SIMA=TAR<Indikativ<jeg
Qaqortormiuusassagaluarnerni	Qaqortoq+MIU-U+TAR=SSA=GALUAR+NIQ<flertal<Lokalis
Qaqortumut	Qaqortoq<Terminalis
Qaqortumulli	Qaqortoq<Terminalis+LI
Qaqortumullu	Qaqortoq<Terminalis+LU
qarasaasiaq	qarasaasiaq<ental>Absolut
qarasaasiarli	qarasaasiaq<ental>Absolut+LI
qarasaasiarlu	qarasaasiaq<ental>Absolut+LU
qarasaasiatut	qarasaasiaq<ental<Aequalis
qarasaasiamik	qarasaasiaq<ental<Instrumentalis
qarasaasiamili	qarasaasiaq<ental<Lokalis+LI
qarasaasiara	qarasaasiaq<ental<min>Absolut
qarasaasiaralu	qarasaasiaq<ental<min>Absolut+LU
qarasaasiamulli	qarasaasiaq<ental<Terminalis+LI
qarasaasianik	qarasaasiaq<flertal<Instrumentalis
qarasaasianilli	qarasaasiaq<flertal<Instrumentalis+LI
qarasaasianillu	qarasaasiaq<flertal<Instrumentalis+LU
qarasaasiani	qarasaasiaq<flertal<Lokalis
qarasaasianili	qarasaasiaq<flertal<Lokalis+LI
qarasaasiallit	qarasaasiaq-LIK<flertal<Absolut
qarasaasiallillu	qarasaasiaq-LIK<flertal<Relativ+LU
qarasaasialilerisassaneq	qarasaasiaq-LIK-LIRI+TAR=SSA+NIQ<ental<Absolut
qarasaasialinngulaarpungali	qarasaasiaq-LIK-NNGUR-LAAR<Indikativ<jeg+LI
qarasaasialerivorlu	qarasaasiaq-LIRI<Indikativ<han+LU
qarasaasialerisimanernut	qarasaasiaq-LIRI+SIMA+NIQ<flertal<Terminalis
qarasaasialerisimasarpugut	qarasaasiaq-LIRI+SIMA=TAR<Indikativ<vi
qarasaasialerisarporlu	qarasaasiaq-LIRI+TAR<Indikativ<han+LU
qarasaasialerisarpunga	qarasaasiaq-LIRI+TAR<Indikativ<jeg
qarasaasiarmiunilli	qarasaasiaq+MIU<flertal<Instrumentalis+LI
qarasaasiarmiunullu	qarasaasiaq+MIU<flertal<Terminalis+LU
qarasaasiarmiulerivit	qarasaasiaq+MIU-LIRI<Interrogativ<du
qarasaasiarmiunngortunga	qarasaasiaq+MIU-NNGUR<Participium<jeg
qarasaasiarmiunngortartunga	qarasaasiaq+MIU-NNGUR+TAR<Participium<jeg
qarasaasiarmioqarpoq	qarasaasiaq+MIU-QAR<Indikativ<han
qarasaasiarmioqarporlu	qarasaasiaq+MIU-QAR<Indikativ<han+LU
qarasaasiarmioqarneq	qarasaasiaq+MIU-QAR+NIQ
qarasaasiarmioqarnerli	qarasaasiaq+MIU-QAR+NIQ+LI
qarasaasiarmioqarnerlu	qarasaasiaq+MIU-QAR+NIQ+LU
qarasaasiarmiuuvoq	qarasaasiaq+MIU-U<Indikativ<han
qarasaasiarmiuuit	qarasaasiaq+MIU-U<Interrogativ<du
qarasaasiarmiuusunga	qarasaasiaq+MIU-U<Participium<jeg
qarasaasiarmiuusimanerni	qarasaasiaq+MIU-U+SIMA+NIQ<flertal<Lokalis
qarasaasiarmiuusimasunga	qarasaasiaq+MIU-U+SIMA<Participium<jeg
qarasaasiarmiuusimasartunga	qarasaasiaq+MIU-U+SIMA=TAR<Participium<jeg
qarasaasiarmiuussasunga	qarasaasiaq+MIU-U-SSA<Participium<jeg
qarasaasiarmiuusaraluarpoq	qarasaasiaq+MIU-U+TAR=GALUAR<Indikativ<han
qarasaasiarmiuusaraluartunga	qarasaasiaq+MIU-U+TAR=GALUAR<Participium<jeg
qarasaasiarmiuusarnerillu	qarasaasiaq+MIU-U+TAR+NIQ<flertal<Relativ+LU
qarasaasiarmiuusassagaluarpit	qarasaasiaq+MIU-U+TAR=SSA=GALUAR<Interrogativ<du
qarasaasiarmiuusassaneq	qarasaasiaq+MIU-U+TAR=SSA+NIQ<ental<Absolut
qarasaasianngoraluartungali	qarasaasiaq-NNGUR+GALUAR<Participium<jeg+LI
qarasaasianngulaarneq	qarasaasiaq-NNGUR-LAAR+NIQ<ental<Absolut
qarasaasianngussagaluarpunga	qarasaasiaq-NNGUR-SSA=GALUAR<Indikativ<jeg
qarasaasianngussagaluarpit	qarasaasiaq-NNGUR-SSA=GALUAR<Interrogativ<du
qarasaasianngussagaluartunga	qarasaasiaq-NNGUR-SSA=GALUAR<Participium<jeg
qarasaasianngussavit	qarasaasiaq-NNGUR-SSA<Interrogativ<du
qarasaasianngussasunga	qarasaasiaq-NNGUR-SSA<Participium<jeg
qarasaasianngortaraluartunga	qarasaasiaq-NNGUR+TAR=GALUAR<Participium<jeg
qarasaasianngortassagaluarpit	qarasaasiaq-NNGUR+TAR=SSA=GALUAR<Interrogativ<du
qarasaasiarpassuit	qarasaasiaq+PASSUAQ<flertal<Absolut
qarasaasiarpassuilli	qarasaasiaq+PASSUAQ<flertal<Absolut+LI
qarasaasiarpassuillu	qarasaasiaq+PASSUAQ<flertal<Absolut+LU
qarasaasiarpassuartulli	qarasaasiaq+PASSUAQ<flertal<Aequalis+LI
qarasaasiarpassuarni	qarasaasiaq+PASSUAQ<flertal<Lokalis
qarasaasiarpassuarnut	qarasaasiaq+PASSUAQ<flertal<Terminalis
qarasaasiarpassuarnullu	qarasaasiaq+PASSUAQ<flertal<Terminalis+LU
qarasaasiaqalaartunga	qarasaasiaq-QAR-LAAR<Participium<jeg
qarasaasiaqalaartartungali	qarasaasiaq-QAR-LAAR=TAR<Participium<jeg+LI
qarasaasiaqarsimasartunga	qarasaasiaq-QAR+SIMA=TAR<Participium<jeg
qarasaasiaqassagaluarneq	qarasaasiaq-QAR-SSA=GALUAR+NIQ<ental<Absolut
qarasaasiaqassasungali	qarasaasiaq-QAR-SSA<Participium<jeg+LI
qarasaasiaqartassagaluarnertullu	qarasaasiaq-QAR+TAR=SSA=GALUAR+NIQ<ental<Aequalis+LU
qarasaasiaavunga	qarasaasiaq-U<Indikativ<jeg
qarasaasiaasungalu	qarasaasiaq-U<Participium<jeg+LU
qarasaasiaasimasartunga	qarasaasiaq-U+SIMA=TAR<Participium<jeg
Qasigiannguit	Qasigiannguit<Absolut
Qasigiannguilli	Qasigiannguit<Absolut+LI
Qasigiannguillu	Qasigiannguit<Absolut+LU
Qasigiannguanik	Qasigiannguit<Instrumentalis
Qasigiannguanilli	Qasigiannguit<Instrumentalis+LI
Qasigiannguanillu	Qasigiannguit<Instrumentalis+LU
Qasigiannguani	Qasigiannguit<Lokalis
Qasigiannguanili	Qasigiannguit<Lokalis+LI
Qasigiannguanilu	Qasigiannguit<Lokalis+LU
Qasigiannguarmiunilli	Qasigiannguit+MIU<flertal<Instrumentalis+LI
Qasigiannguarmiuni	Qasigiannguit+MIU<flertal<Lokalis
Qasigiannguarmiunut	Qasigiannguit+MIU<flertal<Terminalis
Qasigiannguarmiulerivugut	Qasigiannguit+MIU-LIRI<Indikativ<vi
Qasigiannguarmiunngussagaluarpit	Qasigiannguit+MIU-NNGUR-SSA=GALUAR<Interrogativ<du
Qasigiannguarmiunngussagaluarnerillu	Qasigiannguit+MIU-NNGUR-SSA=GALUAR+NIQ<flertal<Relativ+LU
Qasigiannguarmioqarporli	Qasigiannguit+MIU-QAR<Indikativ<han+LI
Qasigiannguarmioqarporlu	Qasigiannguit+MIU-QAR<Indikativ<han+LU
Qasigiannguarmioqarnerli	Qasigiannguit+MIU-QAR+NIQ+LI
Qasigiannguarmioqarnerlu	Qasigiannguit+MIU-QAR+NIQ+LU
Qasigiannguarmiuussavit	Qasigiannguit+MIU-U-SSA<Interrogativ<du
Qasigiannguarmiuusarpit	Qasigiannguit+MIU-U+TAR<Interrogativ<du
Qasigiannguarmiuusarnerlu	Qasigiannguit+MIU-U+TAR+NIQ<ental<Absolut+LU
Qeqertarsuaq	Qeqertarsuaq<Absolut
Qeqertarsuarli	Qeqertarsuaq<Absolut+LI
Qeqertarsuarlu	Qeqertarsuaq<Absolut+LU
Qeqertarsuarmik	Qeqertarsuaq<Instrumentalis
Qeqertarsuarmilli	Qeqertarsuaq<Instrumentalis+LI
Qeqertarsuarmillu	Qeqertarsuaq<Instrumentalis+LU
Qeqertarsuarmi	Qeqertarsuaq<Lokalis
Qeqertarsuarmili	Qeqertarsuaq<Lokalis+LI
Qeqertarsuarmilu	Qeqertarsuaq<Lokalis+LU
Qeqertarsuarmiuli	Qeqertarsuaq+MIU<ental<Absolut+LI
Qeqertarsuarmiumilli	Qeqertarsuaq+MIU<ental<Instrumentalis+LI
Qeqertarsuarmiumilu	Qeqertarsuaq+MIU<ental<Lokalis+LU
Qeqertarsuarmiumut	Qeqertarsuaq+MIU<ental<Terminalis
Qeqertarsuarmiunillu	Qeqertarsuaq+MIU<flertal<Instrumentalis+LU
Qeqertarsuarmiunili	Qeqertarsuaq+MIU<flertal<Lokalis+LI
Qeqertarsuarmiunut	Qeqertarsuaq+MIU<flertal<Terminalis
Qeqertarsuarmiulerilaartungali	Qeqertarsuaq+MIU-LIRI-LAAR<Participium<jeg+LI
Qeqertarsuarmiulerinertut	Qeqertarsuaq+MIU-LIRI+NIQ<ental<Aequalis
Qeqertarsuarmiulerisimasarpit	Qeqertarsuaq+MIU-LIRI+SIMA=TAR<Interrogativ<du
Qeqertarsuarmiulerissanerillu	Qeqertarsuaq+MIU-LIRI-SSA+NIQ<flertal<Relativ+LU
