Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	Aputsiaarusukkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	Aputsiaarusunngikkaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	Aputsiaarusunngikkaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	Aputsiaarusunngikkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	Aputsiaarusunngilanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	Aputsiaarusunngilaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	Aputsiaarusunngilatit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	Aputsiaarusussagaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	Aputsiaarusussagaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	Aputsiaarusussagaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Sg	Aputsiaarusussanngikkaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+3Sg	Aputsiaarusussanngikkaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Int+2Sg	Aputsiaarusussanngikkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	Aputsiaarusussanngilanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	Aputsiaarusussanngilaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	Aputsiaarusussanngilatit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+1Pl	Aputsiaarusussaagut
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+1Sg	Aputsiaarusussaanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+3Sg	Aputsiaarusussaaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Int+2Sg	Aputsiaarusussavit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	Aputsiaarusuttaraluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	Aputsiaarusuttaraluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	Aputsiaarusuttaraluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	Aputsiaarusuttanngikkaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	Aputsiaarusuttanngikkaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	Aputsiaarusuttanngikkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	Aputsiaarusuttanngilanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	Aputsiaarusuttanngilaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	Aputsiaarusuttanngilatit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Ind+1Sg	Aputsiaarusuttarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Ind+3Sg	Aputsiaarusuttarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Int+2Sg	Aputsiaarusuttarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+1Sg	Aputsiaarusuppunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+3Sg	Aputsiaarusuppoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+V+Int+2Sg	Aputsiaarusuppit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+1Sg	Aputsiaanngikkaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+3Sg	Aputsiaanngikkaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Int+2Sg	Aputsiaanngikkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+V+Ind+1Sg	Aputsiaanngilanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+V+Ind+3Sg	Aputsiaanngilaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+V+Int+2Sg	Aputsiaanngilatit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Sg	Aputsiaassagaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+GALUAR+V+Ind+3Sg	Aputsiaassagaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+GALUAR+V+Int+2Sg	Aputsiaassagaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+1Sg	Aputsiaassanngikkaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+3Sg	Aputsiaassanngikkaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Int+2Sg	Aputsiaassanngikkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Sg	Aputsiaassanngilanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+3Sg	Aputsiaassanngilaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+V+Int+2Sg	Aputsiaassanngilatit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+V+Ind+1Pl	Aputsiaassaagut
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+V+Ind+1Sg	Aputsiaassaanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+V+Ind+3Sg	Aputsiaassaaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+SSA+V+Int+2Sg	Aputsiaassavit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+GALUAR+V+Ind+1Sg	Aputsiaasaraluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+GALUAR+V+Ind+3Sg	Aputsiaasaraluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+GALUAR+V+Int+2Sg	Aputsiaasaraluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+1Sg	Aputsiaasanngikkaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+3Sg	Aputsiaasanngikkaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Int+2Sg	Aputsiaasanngikkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+NNGIT+V+Ind+1Sg	Aputsiaasanngilanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+NNGIT+V+Ind+3Sg	Aputsiaasanngilaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+NNGIT+V+Int+2Sg	Aputsiaasanngilatit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+V+Ind+1Sg	Aputsiaasarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+V+Ind+3Sg	Aputsiaasarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TAR+V+Int+2Sg	Aputsiaasarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+GALUAR+V+Ind+1Sg	Aputsiaasariaqaraluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+GALUAR+V+Ind+3Sg	Aputsiaasariaqaraluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+GALUAR+V+Int+2Sg	Aputsiaasariaqaraluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg	Aputsiaasariaqanngikkaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Ind+3Sg	Aputsiaasariaqanngikkaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Int+2Sg	Aputsiaasariaqanngikkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+NNGIT+V+Ind+1Sg	Aputsiaasariaqanngilanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+NNGIT+V+Ind+3Sg	Aputsiaasariaqanngilaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+NNGIT+V+Int+2Sg	Aputsiaasariaqanngilatit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+GALUAR+V+Ind+1Sg	Aputsiaasariaqartaraluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+GALUAR+V+Ind+3Sg	Aputsiaasariaqartaraluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+GALUAR+V+Int+2Sg	Aputsiaasariaqartaraluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg	Aputsiaasariaqartanngikkaluarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+3Sg	Aputsiaasariaqartanngikkaluarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Int+2Sg	Aputsiaasariaqartanngikkaluarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Ind+1Sg	Aputsiaasariaqartanngilanga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Ind+3Sg	Aputsiaasariaqartanngilaq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Int+2Sg	Aputsiaasariaqartanngilatit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+V+Ind+1Sg	Aputsiaasariaqartarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+V+Ind+3Sg	Aputsiaasariaqartarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+TAR+V+Int+2Sg	Aputsiaasariaqartarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+V+Ind+1Sg	Aputsiaasariaqarpunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+V+Ind+3Sg	Aputsiaasariaqarpoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+TARIAQAR+V+Int+2Sg	Aputsiaasariaqarpit
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+V+Ind+1Sg	Aputsiaavunga
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+V+Ind+3Sg	Aputsiaavoq
Aputsiaq+Sem/Mask+Sem/Hum+Prop+U+Sem/be_copula+V+Int+2Sg	Aputsiaavit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Abl+Sg	Arnannguamit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Abs+Sg	Arnannguaq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Ins+Sg	Arnannguamik
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Ins+Sg+LI	Arnannguamilli
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Ins+Sg+LU	Arnannguamillu
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Lok+Sg	Arnannguami
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Lok+Sg+LI	Arnannguamili
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Lok+Sg+LU	Arnannguamilu
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Trm+Sg	Arnannguamut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Trm+Sg+LI	Arnannguamulli
Arnannguaq+Sem/Fem+Sem/Hum+Prop+Trm+Sg+LU	Arnannguamullu
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GALUAR+V+Ind+1Pl	Arnannguugaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GALUAR+V+Ind+1Sg	Arnannguugaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GALUAR+V+Ind+3Sg	Arnannguugaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GALUAR+V+Int+2Sg	Arnannguugaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	Arnanngoorusukkaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	Arnanngoorusukkaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	Arnanngoorusukkaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	Arnanngoorusukkaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	Arnanngoorusunngikkaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	Arnanngoorusunngikkaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	Arnanngoorusunngikkaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	Arnanngoorusunngikkaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	Arnanngoorusunngilagut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	Arnanngoorusunngilanga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	Arnanngoorusunngilaq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	Arnanngoorusunngilatit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	Arnanngoorusussagaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	Arnanngoorusussagaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	Arnanngoorusussagaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	Arnanngoorusussagaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Pl	Arnanngoorusussanngikkaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Sg	Arnanngoorusussanngikkaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+3Sg	Arnanngoorusussanngikkaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Int+2Sg	Arnanngoorusussanngikkaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	Arnanngoorusussanngilagut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	Arnanngoorusussanngilanga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	Arnanngoorusussanngilaq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	Arnanngoorusussanngilatit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+1Pl	Arnanngoorusussaagut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+1Sg	Arnanngoorusussaanga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+3Sg	Arnanngoorusussaaq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Int+2Sg	Arnanngoorusussavit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Pl	Arnanngoorusuttaraluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	Arnanngoorusuttaraluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	Arnanngoorusuttaraluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	Arnanngoorusuttaraluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Pl	Arnanngoorusuttanngikkaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	Arnanngoorusuttanngikkaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	Arnanngoorusuttanngikkaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	Arnanngoorusuttanngikkaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Pl	Arnanngoorusuttanngilagut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	Arnanngoorusuttanngilanga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	Arnanngoorusuttanngilaq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	Arnanngoorusuttanngilatit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Ind+1Pl	Arnanngoorusuttarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Ind+1Sg	Arnanngoorusuttarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Ind+3Sg	Arnanngoorusuttarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Int+2Sg	Arnanngoorusuttarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+1Pl	Arnanngoorusuppugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+1Sg	Arnanngoorusuppunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+3Sg	Arnanngoorusuppoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+GUSUP+Sem/wish+V+Int+2Sg	Arnanngoorusuppit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+1Pl	Arnannguunngikkaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+1Sg	Arnannguunngikkaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+3Sg	Arnannguunngikkaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Int+2Sg	Arnannguunngikkaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+V+Ind+1Pl	Arnannguunngilagut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+V+Ind+1Sg	Arnannguunngilanga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+V+Ind+3Sg	Arnannguunngilaq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+NNGIT+V+Int+2Sg	Arnannguunngilatit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Pl	Arnannguussagaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Sg	Arnannguussagaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+GALUAR+V+Ind+3Sg	Arnannguussagaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+GALUAR+V+Int+2Sg	Arnannguussagaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+1Pl	Arnannguussanngikkaluarpugut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+1Sg	Arnannguussanngikkaluarpunga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+3Sg	Arnannguussanngikkaluarpoq
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Int+2Sg	Arnannguussanngikkaluarpit
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Pl	Arnannguussanngilagut
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Sg	Arnannguussanngilanga
Arnannguaq+Sem/Fem+Sem/Hum+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+3Sg	Arnannguussanngilaq
